,BbMf_PPema_05_S9.counts.cut.txt,BbMf_PPema_07_S11.counts.cut.txt,BbMf_PPema_08_S12.counts.cut.txt,BbSf_PScoc_05_S13.counts.cut.txt,BbSf_PScoc_06_S14.counts.cut.txt,BbSf_PScoc_07_S15.counts.cut.txt,EnMf_PPema_09_S17.counts.cut.txt,EnMf_PPema_10_sub_S18.counts.cut.txt,EnMf_PPema_12_S20.counts.cut.txt,EnSf_Pscoc_09_S21.counts.cut.txt,EnSf_Pscoc_11_S23.counts.cut.txt,EnSf_Pscoc_12_S24.counts.cut.txt,UF_PPema_02_S2.counts.cut.txt,UF_PPema_03_S3.counts.cut.txt,UF_PPema_04_S4.counts.cut.txt,UF_PScoc_02_S6.counts.cut.txt,UF_PScoc_03_S7.counts.cut.txt,UF_PScoc_04_S8.counts.cut.txt
LOC8053026,163.9356,124.4602,92.33304,216.6843,134.9007,90.43434,92.17524,81.70358,0,167.8346,134.5546,117.7798,21.85104,40.56562,38.94629,27.95021,68.17516,43.62918
LOC8053025,1121.664,1324.514,997.8448,1295.521,1636.997,932.3349,1230.54,1132.178,776.2338,1790.477,1662.92,1272.443,227.6737,205.5325,181.7494,255.4519,233.3997,126.1962
LOC115311621,50.04349,18.37051,32.39756,109.4118,21.22033,43.06397,59.91391,48.35518,56.50744,39.78838,53.38309,8.412845,49.34105,22.98718,17.76497,50.70037,0,37.53048
LOC8053024,127.6972,120.7861,160.3679,143.9468,218.2663,177.9977,0,138.3959,121.9371,150.4724,187.9377,126.1927,96.56749,60.17233,103.1735,102.7008,190.8904,117.2827
LOC8053023,641.9371,767.4281,662.5301,857.8742,785.9102,721.3215,451.6587,681.9748,404.4743,711.8502,792.7023,874.9359,334.1094,363.7384,239.8272,493.3536,603.1496,443.3288
LOC8053021,572.9116,722.8797,534.5597,619.1853,881.4017,620.1212,954.0138,695.3142,639.4263,499.1633,563.8132,597.312,81.0603,75.72249,187.2155,158.6012,201.3172,220.9607
LOC8053020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8053019,289.9071,157.5271,189.5257,225.5473,175.0677,101.2003,156.6979,183.4162,252.7964,96.21553,127.2419,164.0505,627.3362,616.5974,594.4434,711.7552,510.1106,353.7248
LOC8053018,91.45879,63.83753,102.0523,13.75288,52.29296,5.741863,124.4366,68.36422,104.0927,11.5748,13.16295,31.54817,0,20.28281,11.61556,3.900029,8.020607,0.938262
LOC8053017,62.12295,126.7565,168.4673,120.1085,159.1525,125.6032,179.7417,116.7194,65.42967,123.7057,135.2859,208.2179,151.5475,215.6739,70.37663,99.45073,117.9029,71.30791
LOC8053015,124.2459,114.8157,267.2799,195.9022,129.5956,185.1751,96.78401,190.0859,240.9001,194.6013,221.5764,119.883,155.0719,192.6867,166.7175,126.7509,20.05152,125.7271
LOC8053014,132.8741,60.62269,63.17524,74.57118,51.53509,39.47531,9.217524,123.3891,77.32597,38.34153,27.05718,96.74771,50.7508,138.5992,99.75717,117.6509,52.13394,67.55486
LOC8053013,122.5203,272.3428,231.6425,198.0415,179.615,263.4079,36.8701,296.8008,68.40374,200.3887,217.92,164.0505,93.748,62.20061,78.57585,173.5513,151.5895,88.66576
LOC8053012,2255.408,1825.57,1979.491,1684.27,1694.595,2160.376,2230.641,2429.431,1882.59,1577.79,1945.192,1581.615,444.7743,363.7384,332.7516,613.6045,505.2982,509.0071
LOC8053011,150.1305,123.0824,82.61377,138.4457,87.15494,111.2486,267.3082,145.0655,98.1445,163.4941,191.5941,73.61239,53.57028,91.94873,77.89258,98.15072,45.71746,45.03658
LOC8053035,774.8112,727.9315,788.8805,675.7249,460.0265,638.7822,520.7901,531.907,740.5449,573.6761,752.4822,569.9702,514.5567,613.893,602.6426,579.8043,435.5189,627.6973
LOC115311606,0,0,0,0,0,0,0,0,0,0,0,12.61927,0,2.704375,0,0,0,2.345655
LOC8027014,371.0121,539.6338,489.2031,561.1176,394.0919,450.0185,428.6149,433.5292,285.5113,482.5245,416.0956,454.2936,272.0807,189.3062,263.0583,187.8514,253.4512,190.4672
LOC115311619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6832683,0,0,0
LOC115311614,0,0,0,2.444957,0,0,0,0,56.50744,0,0,0,0,0,0,0,0,0
LOC8033792,716.1396,792.2283,508.6417,816.6155,875.3387,925.1576,530.0077,655.2961,446.1114,735.7233,878.9928,689.8533,1144.008,1047.945,1182.054,1046.508,1235.173,1214.111
LOC8033785,234.6867,301.7357,392.0105,252.4418,423.6488,333.028,55.30515,231.7714,368.7854,221.3681,353.2059,349.1331,757.0327,921.5156,874.5834,590.8543,729.8752,730.437
LOC115311646,0,0,0,0,0,0,0,93.37552,32.71483,0,0,0,0,0,6.149414,0,0,0
LOC8033786,63.84859,114.3564,68.03487,112.7736,102.3123,76.07968,308.7871,101.7126,44.61114,104.8966,160.1493,151.4312,171.2839,249.4785,219.3291,159.2512,129.9338,213.9237
LOC8033787,56.94604,16.99272,9.719268,25.67204,19.70459,7.895061,9.217524,25.0113,0,31.8307,34.36993,60.99312,96.56749,52.05921,114.7891,84.50062,61.75867,30.49351
LOC8033788,391.7197,159.3642,183.0462,76.4049,112.9225,73.92648,82.95772,153.4026,148.7038,157.7067,104.5724,199.8051,868.4025,622.6822,694.2006,541.454,388.9994,449.8966
LOC8033789,131.1484,68.43016,61.55536,86.79596,88.67067,118.4259,69.13143,106.7149,110.0408,102.7264,103.1098,161.9473,62.73362,85.86389,96.34083,50.70037,68.17516,91.48054
LOC8033790,1087.152,1463.211,986.5057,1046.441,1131.498,1470.635,1631.502,1000.452,1079.59,1020.029,1043.53,803.4267,1155.285,1118.259,1210.751,953.557,991.347,1187.84
LOC8031890,0,4.133365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311602,0,0,50.21622,0.3056196,0,0,0,3.33484,0,5.7874,6.581477,0,0,0,0,0,0,0
LOC115311603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8032162,0,0,22.67829,14.36412,0,25.83838,0,3.33484,29.74076,24.59645,0,0,20.44129,12.84578,21.18132,5.850043,8.822667,13.6048
LOC8032160,560.8322,986.9558,553.9982,1435.801,813.9513,399.7772,1189.061,945.4272,1162.864,1483.021,1102.032,1463.835,10.57308,2.028281,0.6832683,74.10055,27.27006,9.851751
LOC8032161,683.3524,569.9451,346.6539,379.5795,493.3727,691.1767,405.5711,655.2961,600.7633,455.7578,458.5095,420.6422,58.50439,198.7715,100.4404,146.2511,155.5998,67.55486
Trnal-uaa_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311647,0,49.60038,42.11683,89.24092,42.44066,106.2245,96.78401,51.69002,11.8963,17.3622,44.60779,79.92202,88.81389,100.0619,36.21322,20.15015,60.15455,76.93748
LOC8051618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8039381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8036652,93.18442,107.9268,115.0113,94.13083,129.5956,138.5224,175.133,86.70584,77.32597,112.8543,77.51517,75.7156,65.55311,45.29827,38.94629,111.1508,85.01843,52.54267
Trnam-cau_65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8041412,146.6792,60.62269,152.2685,88.9353,49.26149,75.36195,41.47886,38.35066,0,110.684,69.47114,52.58028,94.45287,47.32655,66.96029,112.4508,158.0059,142.6158
LOC115311650,0,0,0,1.528098,0,0,0,0,0,0,0,0,0,0,0,10.40008,0,0
LOC8023311,0,0,0,0,0,0,0,0,0,0,0,0,2.114616,0,0,9.750072,0,2.345655
LOC8023308,0,1.377788,0,0,23.49394,0,0,0,56.50744,5.063975,0,0,33.12899,16.90234,15.0319,4.550033,17.64533,32.83917
LOC8036217,0,0,0,0,0,0,0,0,0,0,0,0,23.26078,5.408749,36.21322,26.00019,12.03091,17.35785
LOC8053917,22.43329,7.348205,24.29817,16.19784,43.9564,37.32211,0,13.33936,0,17.3622,38.75758,0,56.38977,106.8228,16.39844,79.95059,75.3937,55.82659
LOC115311654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnaf-aaa_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311655,24.15892,0,9.719268,0,0,0,0,1.66742,0,0,0,0,0,12.84578,9.565756,0,0,0.469131
LOC8051921,13.8051,7.807468,11.33915,20.17089,16.67312,19.37879,4.608762,43.35292,53.53336,43.4055,20.47571,50.47707,55.6849,48.67874,122.9883,52.00038,29.67624,66.6166
LOC8051920,389.9941,320.5654,278.619,358.1861,400.9127,392.5999,304.1783,236.7736,294.4335,274.9015,360.5187,292.3464,465.2156,596.3146,388.0964,269.102,197.3069,347.6261
LOC8051923,20.70765,13.31862,0,61.42954,8.336559,15.07239,36.8701,33.3484,0,0,29.98228,14.72248,7.048722,30.42421,0,48.75036,2.406182,12.19741
LOC115311664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311666,32.78711,0,0,11.0023,0,0,0,0,0,0,0,0,4.934105,17.57843,13.66537,0,3.208243,0
LOC8030507,153.5817,143.7493,142.5493,214.8506,173.552,193.7879,32.26134,165.0746,237.9261,183.75,203.2945,52.58028,279.8342,360.3579,362.8154,329.5524,387.3953,277.2564
LOC8038033,310.6147,162.1198,259.1805,177.565,172.7941,286.3754,115.2191,200.0904,184.3927,149.749,159.418,98.85093,873.3366,1025.634,782.3422,591.5044,526.9539,637.549
LOC115311663,151.8561,267.7502,202.4847,236.2439,224.3292,214.6021,87.56648,230.104,202.2372,302.3917,204.0258,233.4564,600.5511,618.6257,500.8356,356.2026,385.7912,456.9336
LOC8038029,108.7152,99.66003,22.67829,59.59582,11.36804,119.1436,23.04381,50.0226,121.9371,75.23621,84.09665,84.12845,171.2839,180.517,210.4466,168.3512,139.5586,124.3197
LOC8038030,567.7347,541.4708,617.1735,456.5957,469.1209,551.9365,686.7056,428.527,377.7076,504.2273,540.4124,471.1193,265.7368,261.6482,241.1937,190.4514,238.212,305.4043
LOC115311669,0,0,0,0,0,0,0,1.66742,0,0,0,0,0,0,0,0,0,0
LOC8039153,0,0,0,1.222478,0,0,0,0,0,0,0,0,0,12.84578,0,0,16.84327,0
LOC115311667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026963,18.98201,7.348205,12.95902,5.806772,0,12.91919,0,0,0,0,0,0,13.39257,6.084843,29.38054,3.250024,0,17.35785
LOC115311668,0,0,0,0,0,0,0,0,0,0,0,0,16.91693,0,0,0,0,0
LOC8041694,139.7766,64.29679,30.77768,46.45418,86.39707,79.66834,142.8716,76.70132,175.4705,48.46948,79.70899,18.9289,134.6306,163.6147,124.3548,202.8015,167.6307,150.591
LOC8028232,1409.846,596.1231,605.8343,636.3,610.0846,411.9786,990.8839,1085.49,808.9486,669.1682,696.174,651.9955,953.692,1006.027,1115.777,533.0039,842.9657,669.4499
LOC8043339,584.9911,1077.89,967.0671,764.049,1045.101,633.0404,585.3128,660.2983,1177.734,473.8434,522.1305,803.4267,385.5651,548.3119,373.0645,495.3036,449.956,370.1444
LOC8040553,39.68966,30.31134,11.33915,23.83833,14.39951,14.35466,4.608762,31.68098,47.58521,8.681101,0,2.103211,22.55591,21.635,34.84668,33.80025,56.94631,39.407
LOC115311670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311671,0,0,0,0,0,0,0,1.66742,0,0,0,0,4.229233,0,0,0,0,0.938262
LOC8052313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8034084,300.2609,587.3971,720.8457,564.785,486.5519,648.1127,852.621,666.968,547.2299,724.8719,334.924,515.2867,53.57028,79.10295,29.38054,95.5507,24.86388,23.92568
LOC115311673,0,0.4592628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8034209,44.86657,7.807468,16.19878,7.946109,0,10.76599,50.69638,30.01356,148.7038,10.12795,6.581477,6.309634,0,12.16969,0,3.250024,0,0
LOC115311676,0,0,0,0,0,0,0,1.66742,0,0,0,0,0,0,0,0,18.4474,1.407393
LOC115311677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6500048,0,0
LOC115311678,0,0,0,0,0,0,0,0,0,0,0,0,0.7048722,0,0,0,0,0
LOC115311683,37.96402,19.7483,0,18.33717,25.00968,12.91919,13.82629,73.36648,41.63706,28.21358,57.03946,10.51606,117.7136,93.97701,103.8568,101.4007,126.7256,95.23359
LOC8027189,0,15.15567,45.35658,12.22478,3.031476,17.94332,0,20.00904,0,0,16.81933,10.51606,0,0,0,0,0,0
LOC8043074,584.9911,582.8045,463.2851,493.27,549.455,434.2284,387.136,571.9251,392.578,481.0777,554.3066,700.3693,365.8286,400.2474,543.1983,745.5555,555.828,462.5632
LOC8043073,405.5248,127.2158,210.5841,183.6774,197.8038,160.0544,82.95772,163.4072,26.76668,282.1358,195.9817,140.9151,1847.47,1632.766,2037.506,927.5568,1123.687,987.5207
LOC115311686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407393
LOC115311687,10.35382,9.185256,0,0,0,0,0,5.00226,0,0,13.16295,0,0,0,0,0,0,0
LOC8037854,63.84859,52.81522,45.35658,11.0023,29.55689,38.75757,13.82629,30.01356,26.76668,21.70275,46.07034,65.19955,174.8083,168.3473,215.9128,255.4519,203.7234,174.0476
LOC115311691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72827
LOC115311694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8040667,94.91006,223.661,171.7071,253.053,247.8232,188.7637,299.5695,188.4185,339.0446,287.9232,270.5718,294.4496,194.5447,226.4914,293.8054,256.1019,251.045,252.3925
LOC8025522,5.176912,4.133365,0,20.78213,9.094428,0,0,6.66968,0,13.74508,5.118926,0,0,47.32655,0,9.100067,7.218546,5.629572
LOC115311696,1958.599,4285.84,5742.467,5197.672,8375.21,6715.826,6240.264,3820.059,7705.83,9382.099,3466.244,4490.356,744.345,634.8519,713.3321,1651.662,1553.591,637.549
LOC115311697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.010303,0
LOC115311701,3.451275,0,0,0,0,0,0,1.66742,0,0,0,0,10.57308,0,0,0,0,0
LOC115311702,36.23839,7.807468,0,7.946109,12.88377,4.306397,0,11.67194,8.922227,13.02165,8.775302,0,20.44129,1.352187,0,3.900029,12.03091,11.25914
LOC115311704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnaf-aaa_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311707,0,0,0,0,0,0,0,0,0,0,8.775302,0,0,0,0,0,0,0
LOC115311712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.750072,0,0
LOC115311714,0,0,0,1.833717,0,0,0,0,0,0,8.044027,0,2.819489,32.45249,10.93229,0,15.23915,12.66654
LOC115311713,0,5.051891,0,0.3056196,7.57869,3.588664,156.6979,10.00452,20.81853,3.617125,43.87651,33.65138,0,0,0,0,0,6.567834
LOC115311715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8027720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8027201,0,0,0,0,9.852297,0,4.608762,0,0,0,0,0,0,0,0,0,0,0
LOC115311718,15.53074,2.755577,0,1.833717,3.031476,0,0,0,0,0,10.96913,0,11.27795,0,0,2.600019,0,7.975227
LOC8030955,162.2099,178.194,123.1107,405.5572,65.17673,147.1352,281.1345,120.0542,538.3077,232.2194,213.5324,687.7501,105.026,57.46796,40.9961,93.60069,228.5873,143.085
LOC115311717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311719,0,0,0,0,0,0,0,1.66742,0,0,0,0,0,0,0,0,12.83297,0
LOC115311720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311734,0,0,0,0,0,0,41.47886,0,0,0,2.925101,0,0,0,0,0,0,0
Trnat-ggu_117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnat-ggu_118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnat-ggu_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnat-ggu_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311733,0,0,0,0,0,0,0,6.66968,0,0,0,0,0,0,0,0,0,0
LOC115311730,0,0,0,7.33487,0,15.79012,0,0,0,0,0,0,0,0,0,0,0,5.629572
LOC115311732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026597,56.94604,38.57808,92.33304,62.04078,67.45034,72.49102,69.13143,41.6855,17.84445,32.55413,96.52832,42.06422,48.63618,150.0928,60.12761,67.6005,28.87418,42.22179
LOC115311726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469131
LOC115311728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311727,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22625,18.44824,0,28.07212,0
LOC115311731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938262
LOC8051565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311742,13860.32,9992.181,10819.16,11420.39,9842.445,9977.922,12899.93,11863.69,10944.6,11043.08,17075.28,12209.14,3241.707,3651.582,3835.868,4713.185,3869.943,2032.745
LOC115311739,227.7841,146.5048,108.5318,135.3895,164.4576,115.555,258.0907,236.7736,187.3668,141.7913,168.1933,225.0436,85.28953,99.38576,72.42644,135.851,105.872,103.2088
LOC115311745,389.9941,447.322,293.1979,443.7596,532.024,680.4107,755.837,523.5699,288.4854,491.2056,353.2059,473.2225,53.57028,75.72249,104.54,100.7507,131.5379,161.8502
LOC115311744,0,16.0742,69.65475,52.56657,16.67312,42.34624,0,35.01582,0,18.80905,21.93826,29.44496,24.67053,42.5939,50.56185,7.800057,65.76897,27.67873
LOC115311743,58.67167,38.11881,6.479512,43.39798,33.34624,56.70089,0,51.69002,20.81853,107.0669,21.20698,0,12.6877,7.43703,0,18.85014,0,0
LOC115311748,22.43329,18.82977,0,3.361815,0,14.35466,0,3.33484,0,22.42618,0,0,0,0,0,5.200038,0,0
LOC115311749,18.98201,12.85936,22.67829,58.37334,31.8305,27.27385,13.82629,58.3597,110.0408,14.4685,17.5506,0,5.638977,4.732655,0,0,4.010303,0.938262
LOC8023295,802.4214,572.7007,544.279,573.9536,486.5519,414.1318,594.5303,646.959,687.0115,327.7115,617.1963,744.5368,293.2268,325.8771,468.722,424.4531,366.5417,321.3547
LOC115311752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311750,10.35382,15.15567,40.49695,0.9168587,0,0,9.217524,11.67194,23.79261,5.7874,2.925101,6.309634,18.32668,20.28281,13.66537,24.70018,31.28037,16.41958
LOC8031209,0,2.755577,0,2.750576,0,0,0,0,0,19.53248,0,0,7.753594,16.22625,30.0638,6.500048,0,7.975227
LOC115311740,17.25637,52.81522,32.39756,77.93299,81.84985,33.73344,50.69638,25.0113,80.30005,38.34153,41.68269,50.47707,56.38977,39.21343,43.0459,62.40046,56.94631,39.407
LOC115311751,0,0.9185256,0,6.112392,0,27.27385,0,1.66742,0,7.957676,0,0,0,6.084843,21.86458,21.45016,0,10.79001
LOC115311741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8032289,69.0255,13.77788,32.39756,5.806772,28.79902,41.6285,73.7402,16.6742,53.53336,5.063975,0,4.206422,78.24081,55.43968,86.77507,33.80025,24.86388,27.2096
LOC115311746,34.51275,270.0465,181.4263,202.3202,149.3002,216.7553,133.6541,175.0791,175.4705,284.306,170.3871,191.3922,119.1234,106.1467,129.1377,131.301,67.3731,168.418
LOC8034192,112.1664,87.25993,77.75414,80.98919,49.26149,105.5067,221.2206,46.68776,62.45559,65.83168,90.67812,96.74771,80.35543,158.2059,160.568,143.0011,119.507,96.64098
LOC115311755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8035573,59210.07,79551.21,48790.72,87143.76,89867.35,75837.8,118528.1,114011.5,87000.64,104275.2,93297.55,92217.4,320.7168,950.5876,373.0645,6012.544,9939.136,51.60441
LOC8035568,398.6223,803.7099,536.1796,685.5047,702.5446,1642.89,907.9262,878.7304,701.8819,564.2715,712.9933,658.3051,7.048722,35.83296,19.81478,79.30058,13.63503,31.90091
Trnas-cga_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8035572,19762,29483.29,17713.37,34222.36,35866.15,36937.4,36243.31,33023.25,37949.21,35881.16,24690.04,26510.98,634.3849,1250.097,606.059,7302.154,3513.026,468.1927
LOC8035570,24043.31,37483.19,24073.01,32788.7,43583.53,45247.31,36588.96,38735.84,40352.26,45455.69,22294.39,33577.77,82.47004,183.8975,46.46224,1902.564,815.6957,52.07354
LOC8029797,10874.97,17392.74,12113.45,16527.3,24445.82,22457.14,24744.44,20696.02,19941.18,23907.75,10709.53,15769.88,6.343849,56.11577,21.86458,905.4567,332.0531,6.567834
LOC8040862,1735.991,2225.128,1538.884,2823.925,2651.784,1299.814,3369.005,2526.141,4235.084,3244.561,3160.571,2702.626,65.55311,89.92045,14.34863,755.3056,651.2733,63.33268
LOC8040861,2279.567,1806.281,759.7227,3391.766,3818.144,2641.975,1576.197,1068.816,1724.964,4285.57,2062.196,2597.466,0,5.408749,12.29883,0,70.58134,0
LOC8040864,253.6687,107.0082,234.8823,227.0753,156.121,182.3041,50.69638,225.1017,291.4594,156.9832,87.02175,128.2959,306.6194,318.4401,390.1462,169.0012,178.0575,210.6398
LOC8053196,0,22.04461,29.1578,13.44726,0,13.63692,0,3.33484,0,0,8.044027,0,14.80232,6.760936,28.69727,0,26.468,7.975227
Trnas-cga_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8053192,705.7857,976.3927,843.9564,752.4354,721.4913,973.9634,723.5757,713.6558,588.867,664.8276,751.0196,721.4014,673.8578,569.2708,568.4792,541.454,550.2136,365.9222
LOC8053191,29.33584,20.66683,0,9.168587,0,16.50785,0,20.00904,0,6.510825,13.16295,0,19.73642,4.056562,21.18132,15.60011,5.614425,4.222179
LOC8053190,0,36.28176,42.11683,25.97766,31.8305,30.14478,46.08762,21.67646,74.35189,81.74703,18.28188,0,46.52156,39.21343,30.74707,74.75055,24.06182,29.08612
LOC8053189,0,39.95586,9.719268,29.33948,33.34624,0,82.95772,30.01356,74.35189,10.85138,9.506577,0,31.01437,27.04375,20.49805,9.100067,26.468,10.79001
LOC8053184,186.3688,163.0383,251.0811,195.2909,187.1936,132.0628,290.352,188.4185,362.8372,204.0059,134.5546,75.7156,995.2795,688.9394,801.4737,479.7035,513.3188,585.9446
LOC8053168,241.5892,376.1362,568.5771,473.4047,399.397,328.7216,488.5288,553.5835,383.6558,485.4182,387.5758,340.7202,3090.864,2377.145,2479.581,2085.215,1512.686,1696.847
LOC8053167,3.451275,30.77061,19.43854,40.6474,3.031476,33.73344,27.65257,28.34614,32.71483,40.5118,19.74443,25.23853,45.11182,70.31374,18.44824,8.450062,24.06182,78.34488
LOC115311765,0,0,0,0,0,0,0,1.66742,0,0,0,0,0,0,0,0,0,0
LOC115311758,15.53074,93.23035,82.61377,143.6412,63.661,55.26543,18.43505,93.37552,148.7038,60.04428,195.2505,132.5023,203.7081,265.7048,211.8132,196.9514,214.9523,231.2816
LOC8053165,0,17.91125,8.09939,17.1147,15.91525,11.48373,0,26.67872,0,28.21358,49.72671,12.61927,20.44129,37.86124,12.29883,20.15015,8.822667,7.975227
LOC115311761,0,0.4592628,0,6.418011,0,0.7177328,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311763,55.2204,18.37051,11.33915,8.251729,5.305083,3.588664,0,11.67194,0,13.02165,21.20698,27.34175,0,3.380468,8.882487,22.75017,23.25976,20.17263
LOC115311764,0,0,0,6.418011,5.305083,0,0,13.33936,0,4.34055,11.7004,14.72248,0,27.04375,0,3.250024,4.010303,18.76524
LOC115311762,188.0945,151.0975,103.6722,131.4164,115.1961,223.9326,133.6541,211.7623,199.2631,190.2608,103.8411,250.2821,263.6222,214.9978,151.6856,212.5516,203.7234,212.9855
LOC115311759,67.29986,139.1566,152.2685,101.1601,150.0581,119.8614,78.34896,140.0633,77.32597,156.9832,117.004,117.7798,226.264,262.3243,267.8412,293.1522,202.1193,208.7633
LOC8033686,1252.813,1242.306,1323.44,761.9096,993.5663,1156.268,801.9246,1010.457,984.4191,1048.243,1108.613,605.7248,921.9728,1072.284,1108.261,1066.008,914.3491,1071.964
LOC8033685,67.29986,88.17846,72.89451,108.1893,129.5956,75.36195,156.6979,55.02486,71.37782,40.5118,136.7485,168.2569,198.0691,265.7048,152.3688,180.7013,210.1399,123.3815
LOC115311767,31.06147,21.58535,32.39756,14.66974,12.1259,12.20146,50.69638,278.4592,41.63706,3.617125,13.16295,31.54817,7.753594,56.11577,2.733073,18.85014,21.65564,7.036965
LOC8033688,100.087,27.09651,24.29817,27.20014,9.852297,0,69.13143,28.34614,0,61.49113,40.95141,35.75459,0,33.12859,30.0638,17.55013,24.86388,32.37004
LOC115311766,352.03,293.9282,354.7533,468.8204,253.8861,259.1015,230.4381,250.113,315.252,326.2647,520.6679,269.211,1072.815,1045.917,1242.182,787.1558,910.3388,960.3111
Trnas-cga_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30001,0,0
LOC115311760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8039051,0,11.48157,25.91805,12.5304,33.34624,39.47531,106.0015,16.6742,20.81853,25.31988,9.506577,37.8578,0.7048722,6.760936,16.39844,24.70018,4.010303,6.098703
LOC115311771,0,18.37051,55.07585,13.75288,57.59804,23.68518,0,15.00678,0,30.38385,15.35678,29.44496,23.26078,11.49359,33.48015,20.15015,0,9.851751
LOC8039052,0,0.4592628,0,0,0,0,0,0,23.79261,0,0,0,11.27795,2.028281,14.34863,1.30001,0,9.38262
LOC8039046,540.1245,506.1076,549.1386,477.0722,450.9321,724.1924,778.8808,571.9251,339.0446,625.0392,473.8663,666.7179,176.218,239.3371,194.0482,375.7028,389.8015,317.6017
